Date,Cross Section,Water_Elevation
04/04/2025 06:00,44052   ,131.40171813964844
04/04/2025 06:00,43860   ,131.39532470703125
04/04/2025 06:00,43667   ,131.3883056640625
04/04/2025 06:00,43474   ,131.38099670410156
04/04/2025 06:00,43281   ,131.37307739257812
04/04/2025 06:00,43088   ,131.36453247070312
04/04/2025 06:00,42896   ,131.3553924560547
04/04/2025 06:00,42703   ,131.34564208984375
04/04/2025 06:00,42510   ,131.3352813720703
04/04/2025 06:00,42317   ,131.32398986816406
04/04/2025 06:00,42124   ,131.31179809570312
04/04/2025 06:00,41932   ,131.29869079589844
04/04/2025 06:00,41739   ,131.28436279296875
04/04/2025 06:00,41546   ,131.26852416992188
04/04/2025 06:00,41353   ,131.25144958496094
04/04/2025 06:00,41160   ,131.23255920410156
04/04/2025 06:00,40968   ,131.21182250976562
04/04/2025 06:00,40775   ,131.18896484375
04/04/2025 06:00,40582   ,131.16336059570312
04/04/2025 06:00,40383   ,131.13958740234375
04/04/2025 06:00,40184   ,131.11795043945312
04/04/2025 06:00,39985   ,131.09844970703125
04/04/2025 06:00,39786   ,131.0819854736328
04/04/2025 06:00,39587   ,131.06826782226562
04/04/2025 06:00,39388   ,131.0572967529297
04/04/2025 06:00,39189   ,131.04876708984375
04/04/2025 06:00,38990   ,131.04205322265625
04/04/2025 06:00,38791   ,131.03688049316406
04/04/2025 06:00,38592   ,131.0335235595703
04/04/2025 06:00,38393   ,131.03077697753906
04/04/2025 06:00,38383   ,131.03077697753906
04/04/2025 06:00,38373   ,131.0274200439453
04/04/2025 06:00,38177   ,131.02499389648438
04/04/2025 06:00,37981   ,131.02255249023438
04/04/2025 06:00,37786   ,131.02041625976562
04/04/2025 06:00,37590   ,131.01828002929688
04/04/2025 06:00,37395   ,131.01614379882812
04/04/2025 06:00,37199   ,131.0143280029297
04/04/2025 06:00,37004   ,131.01248168945312
04/04/2025 06:00,36808   ,131.0106658935547
04/04/2025 06:00,36613   ,131.00914001464844
04/04/2025 06:00,36417   ,131.0076141357422
04/04/2025 06:00,36221   ,131.00608825683594
04/04/2025 06:00,36026   ,131.0045623779297
04/04/2025 06:00,35830   ,131.0033416748047
04/04/2025 06:00,35635   ,131.00181579589844
04/04/2025 06:00,35439   ,131.00059509277344
04/04/2025 06:00,35244   ,130.99969482421875
04/04/2025 06:00,35048   ,130.99847412109375
04/04/2025 06:00,34853   ,130.99725341796875
04/04/2025 06:00,34657   ,130.996337890625
04/04/2025 06:00,34461   ,130.99542236328125
04/04/2025 06:00,34266   ,130.9945068359375
04/04/2025 06:00,34070   ,130.99359130859375
04/04/2025 06:00,33875   ,130.99267578125
04/04/2025 06:00,33679   ,130.9920654296875
04/04/2025 06:00,33484   ,130.99114990234375
04/04/2025 06:00,33288   ,130.99053955078125
04/04/2025 06:00,33093   ,130.98992919921875
04/04/2025 06:00,32897   ,130.989013671875
04/04/2025 06:00,32702   ,130.98841857910156
04/04/2025 06:00,32507   ,130.98780822753906
04/04/2025 06:00,32312   ,130.9871826171875
04/04/2025 06:00,32117   ,130.98658752441406
04/04/2025 06:00,31922   ,130.9862823486328
04/04/2025 06:00,31727   ,130.9856719970703
04/04/2025 06:00,31532   ,130.9850616455078
04/04/2025 06:00,31337   ,130.98475646972656
04/04/2025 06:00,31142   ,130.98414611816406
04/04/2025 06:00,30947   ,130.9838409423828
04/04/2025 06:00,30752   ,130.9832305908203
04/04/2025 06:00,30558   ,130.98292541503906
04/04/2025 06:00,30363   ,130.98231506347656
04/04/2025 06:00,30168   ,130.9820098876953
04/04/2025 06:00,29973   ,130.98170471191406
04/04/2025 06:00,29778   ,130.9813995361328
04/04/2025 06:00,29583   ,130.9807891845703
04/04/2025 06:00,29388   ,130.98048400878906
04/04/2025 06:00,29193   ,130.9801788330078
04/04/2025 06:00,28998   ,130.97987365722656
04/04/2025 06:00,28803   ,130.9795684814453
04/04/2025 06:00,28609   ,130.97926330566406
04/04/2025 06:00,28414   ,130.9789581298828
04/04/2025 06:00,28219   ,130.9789581298828
04/04/2025 06:00,28022   ,130.97865295410156
04/04/2025 06:00,27825   ,130.97804260253906
04/04/2025 06:00,27628   ,130.97775268554688
04/04/2025 06:00,27431   ,130.9771270751953
04/04/2025 06:00,27234   ,130.97682189941406
04/04/2025 06:00,27036   ,130.97622680664062
04/04/2025 06:00,26839   ,130.97560119628906
04/04/2025 06:00,26642   ,130.97470092773438
04/04/2025 06:00,26445   ,130.9740753173828
04/04/2025 06:00,26424   ,130.9740753173828
04/04/2025 06:00,26402   ,130.97103881835938
04/04/2025 06:00,26214   ,130.97042846679688
04/04/2025 06:00,26027   ,130.96981811523438
04/04/2025 06:00,25839   ,130.96920776367188
04/04/2025 06:00,25652   ,130.96829223632812
04/04/2025 06:00,25464   ,130.96768188476562
04/04/2025 06:00,25277   ,130.96707153320312
04/04/2025 06:00,25089   ,130.96646118164062
04/04/2025 06:00,24902   ,130.96554565429688
04/04/2025 06:00,24714   ,130.96493530273438
04/04/2025 06:00,24527   ,130.96434020996094
04/04/2025 06:00,24339   ,130.96371459960938
04/04/2025 06:00,24152   ,130.96311950683594
04/04/2025 06:00,23965   ,130.96249389648438
04/04/2025 06:00,23777   ,130.96189880371094
04/04/2025 06:00,23583   ,130.96128845214844
04/04/2025 06:00,23389   ,130.96067810058594
04/04/2025 06:00,23195   ,130.96006774902344
04/04/2025 06:00,23001   ,130.95945739746094
04/04/2025 06:00,22807   ,130.9591522216797
04/04/2025 06:00,22613   ,130.9585418701172
04/04/2025 06:00,22419   ,130.9579315185547
04/04/2025 06:00,22225   ,130.9573211669922
04/04/2025 06:00,22031   ,130.95701599121094
04/04/2025 06:00,21837   ,130.95640563964844
04/04/2025 06:00,21643   ,130.95579528808594
04/04/2025 06:00,21449   ,130.9554901123047
04/04/2025 06:00,21255   ,130.9548797607422
04/04/2025 06:00,21061   ,130.95457458496094
04/04/2025 06:00,20867   ,130.95428466796875
04/04/2025 06:00,20673   ,130.9536590576172
04/04/2025 06:00,20480   ,130.95335388183594
04/04/2025 06:00,20286   ,130.9530487060547
04/04/2025 06:00,20092   ,130.9527587890625
04/04/2025 06:00,19898   ,130.9524383544922
04/04/2025 06:00,19704   ,130.95213317871094
04/04/2025 06:00,19510   ,130.9518280029297
04/04/2025 06:00,19316   ,130.9515380859375
04/04/2025 06:00,19122   ,130.95123291015625
04/04/2025 06:00,18928   ,130.950927734375
04/04/2025 06:00,18734   ,130.9506072998047
04/04/2025 06:00,18540   ,130.9503173828125
04/04/2025 06:00,18346   ,130.9503173828125
04/04/2025 06:00,18152   ,130.95001220703125
04/04/2025 06:00,17958   ,130.95001220703125
04/04/2025 06:00,17762   ,130.94970703125
04/04/2025 06:00,17566   ,130.94940185546875
04/04/2025 06:00,17370   ,130.94940185546875
04/04/2025 06:00,17175   ,130.94908142089844
04/04/2025 06:00,16979   ,130.94879150390625
04/04/2025 06:00,16783   ,130.94879150390625
04/04/2025 06:00,16587   ,130.948486328125
04/04/2025 06:00,16391   ,130.94818115234375
04/04/2025 06:00,16196   ,130.94818115234375
04/04/2025 06:00,16000   ,130.9478759765625
04/04/2025 06:00,15804   ,130.9478759765625
04/04/2025 06:00,15608   ,130.94757080078125
04/04/2025 06:00,15412   ,130.947265625
04/04/2025 06:00,15216   ,130.947265625
04/04/2025 06:00,15021   ,130.94696044921875
04/04/2025 06:00,14825   ,130.9466552734375
04/04/2025 06:00,14629   ,130.9466552734375
04/04/2025 06:00,14433   ,130.94635009765625
04/04/2025 06:00,14237   ,130.946044921875
04/04/2025 06:00,14042   ,130.946044921875
04/04/2025 06:00,13846   ,130.94573974609375
04/04/2025 06:00,13650   ,130.94573974609375
04/04/2025 06:00,13454   ,130.9454345703125
04/04/2025 06:00,13258   ,130.94512939453125
04/04/2025 06:00,13062   ,130.94482421875
04/04/2025 06:00,12867   ,130.94482421875
04/04/2025 06:00,12742   ,130.94451904296875
04/04/2025 06:00,12617   ,130.9442138671875
04/04/2025 06:00,12609   ,130.9442138671875
04/04/2025 06:00,12595   ,130.9423828125
04/04/2025 06:00,12396   ,130.9417724609375
04/04/2025 06:00,12197   ,130.94146728515625
04/04/2025 06:00,11998   ,130.941162109375
04/04/2025 06:00,11798   ,130.9408721923828
04/04/2025 06:00,11599   ,130.9405517578125
04/04/2025 06:00,11400   ,130.93994140625
04/04/2025 06:00,11201   ,130.9396514892578
04/04/2025 06:00,11002   ,130.93934631347656
04/04/2025 06:00,10803   ,130.938720703125
04/04/2025 06:00,10604   ,130.9384307861328
04/04/2025 06:00,10404   ,130.93812561035156
04/04/2025 06:00,10205   ,130.9375
04/04/2025 06:00,10006   ,130.9372100830078
04/04/2025 06:00,9807    ,130.9365997314453
04/04/2025 06:00,9608    ,130.93629455566406
04/04/2025 06:00,9409    ,130.93568420410156
04/04/2025 06:00,9209    ,130.93507385253906
04/04/2025 06:00,9010    ,130.9347686767578
04/04/2025 06:00,8811    ,130.9341583251953
04/04/2025 06:00,8612    ,130.9335479736328
04/04/2025 06:00,8413    ,130.9329376220703
04/04/2025 06:00,8214    ,130.93263244628906
04/04/2025 06:00,8018    ,130.93202209472656
04/04/2025 06:00,7821    ,130.93141174316406
04/04/2025 06:00,7625    ,130.9311065673828
04/04/2025 06:00,7429    ,130.9304962158203
04/04/2025 06:00,7233    ,130.93019104003906
04/04/2025 06:00,7037    ,130.92958068847656
04/04/2025 06:00,6841    ,130.92929077148438
04/04/2025 06:00,6644    ,130.92897033691406
04/04/2025 06:00,6448    ,130.92835998535156
04/04/2025 06:00,6252    ,130.9280548095703
04/04/2025 06:00,6056    ,130.92776489257812
04/04/2025 06:00,5860    ,130.9274444580078
04/04/2025 06:00,5664    ,130.92713928222656
04/04/2025 06:00,5468    ,130.9268341064453
04/04/2025 06:00,5271    ,130.92654418945312
04/04/2025 06:00,5075    ,130.92623901367188
04/04/2025 06:00,4879    ,130.92593383789062
04/04/2025 06:00,4683    ,130.9256134033203
04/04/2025 06:00,4487    ,130.92532348632812
04/04/2025 06:00,4291    ,130.92532348632812
04/04/2025 06:00,4094    ,130.92501831054688
04/04/2025 06:00,3898    ,130.92471313476562
04/04/2025 06:00,3708    ,130.92440795898438
04/04/2025 06:00,3518    ,130.92440795898438
04/04/2025 06:00,3328    ,130.92408752441406
04/04/2025 06:00,3138    ,130.92379760742188
04/04/2025 06:00,2948    ,130.92379760742188
04/04/2025 06:00,2758    ,130.92349243164062
04/04/2025 06:00,2568    ,130.92318725585938
04/04/2025 06:00,2378    ,130.92288208007812
04/04/2025 06:00,2188    ,130.92288208007812
04/04/2025 06:00,1997    ,130.92257690429688
04/04/2025 06:00,1807    ,130.92227172851562
04/04/2025 06:00,1617    ,130.92196655273438
04/04/2025 06:00,1427    ,130.92196655273438
04/04/2025 06:00,1237    ,130.92166137695312
04/04/2025 06:00,1047    ,130.92135620117188
04/04/2025 06:00,857     ,130.92135620117188
04/04/2025 06:00,667     ,130.92105102539062
04/04/2025 06:00,477     ,130.92074584960938
04/04/2025 06:00,287     ,130.92074584960938
04/04/2025 06:00,97      ,130.91983032226562
04/04/2025 06:00,14860   ,130.91952514648438
04/04/2025 06:00,14668   ,130.91921997070312
04/04/2025 06:00,14475   ,130.91891479492188
04/04/2025 06:00,14283   ,130.91860961914062
04/04/2025 06:00,14090   ,130.91830444335938
04/04/2025 06:00,13898   ,130.91799926757812
04/04/2025 06:00,13705   ,130.91769409179688
04/04/2025 06:00,13513   ,130.91769409179688
04/04/2025 06:00,13321   ,130.9174041748047
04/04/2025 06:00,13128   ,130.91708374023438
04/04/2025 06:00,12936   ,130.91708374023438
04/04/2025 06:00,12743   ,130.91708374023438
04/04/2025 06:00,12551   ,130.91677856445312
04/04/2025 06:00,12359   ,130.91677856445312
04/04/2025 06:00,12166   ,130.91647338867188
04/04/2025 06:00,11974   ,130.91647338867188
04/04/2025 06:00,11781   ,130.91647338867188
04/04/2025 06:00,11616   ,130.91647338867188
04/04/2025 06:00,11450   ,130.91647338867188
04/04/2025 06:00,11284   ,130.9161834716797
04/04/2025 06:00,11118   ,130.9161834716797
04/04/2025 06:00,10952   ,130.9161834716797
04/04/2025 06:00,10921   ,130.9161834716797
04/04/2025 06:00,10724   ,130.9161834716797
04/04/2025 06:00,10528   ,130.91587829589844
04/04/2025 06:00,10331   ,130.91587829589844
04/04/2025 06:00,10134   ,130.91587829589844
04/04/2025 06:00,9938    ,130.91587829589844
04/04/2025 06:00,9741    ,130.91587829589844
04/04/2025 06:00,9544    ,130.91587829589844
04/04/2025 06:00,9348    ,130.91555786132812
04/04/2025 06:00,9151    ,130.91555786132812
04/04/2025 06:00,8955    ,130.91555786132812
04/04/2025 06:00,8758    ,130.91555786132812
04/04/2025 06:00,8561    ,130.91555786132812
04/04/2025 06:00,8365    ,130.91555786132812
04/04/2025 06:00,8168    ,130.91555786132812
04/04/2025 06:00,7972    ,130.91525268554688
04/04/2025 06:00,7775    ,130.91525268554688
04/04/2025 06:00,7578    ,130.91525268554688
04/04/2025 06:00,7382    ,130.91525268554688
04/04/2025 06:00,7185    ,130.91525268554688
04/04/2025 06:00,6989    ,130.91525268554688
04/04/2025 06:00,6792    ,130.91525268554688
04/04/2025 06:00,6595    ,130.91525268554688
04/04/2025 06:00,6398    ,130.91525268554688
04/04/2025 06:00,6200    ,130.91494750976562
04/04/2025 06:00,6003    ,130.91494750976562
04/04/2025 06:00,5806    ,130.91494750976562
04/04/2025 06:00,5609    ,130.91494750976562
04/04/2025 06:00,5411    ,130.91494750976562
04/04/2025 06:00,5214    ,130.91494750976562
04/04/2025 06:00,5017    ,130.91494750976562
04/04/2025 06:00,4820    ,130.91494750976562
04/04/2025 06:00,4623    ,130.91494750976562
04/04/2025 06:00,4425    ,130.91494750976562
04/04/2025 06:00,4228    ,130.91494750976562
04/04/2025 06:00,4031    ,130.91494750976562
04/04/2025 06:00,3834    ,130.91494750976562
04/04/2025 06:00,3636    ,130.91465759277344
04/04/2025 06:00,3603    ,130.91465759277344
04/04/2025 06:00,3408    ,130.91465759277344
04/04/2025 06:00,3214    ,130.91465759277344
04/04/2025 06:00,3020    ,130.91465759277344
04/04/2025 06:00,2825    ,130.91465759277344
04/04/2025 06:00,2631    ,130.91465759277344
04/04/2025 06:00,2437    ,130.9143524169922
04/04/2025 06:00,2242    ,130.9143524169922
04/04/2025 06:00,2048    ,130.91403198242188
04/04/2025 06:00,1870    ,130.91403198242188
04/04/2025 06:00,1692    ,130.91403198242188
04/04/2025 06:00,1514    ,130.91403198242188
04/04/2025 06:00,1336    ,130.91403198242188
04/04/2025 06:00,1158    ,130.91372680664062
04/04/2025 06:00,1107    ,130.91372680664062
04/04/2025 06:00,1061    ,130.9119110107422
04/04/2025 06:00,883     ,130.9119110107422
04/04/2025 06:00,705     ,130.9119110107422
04/04/2025 06:00,527     ,130.9119110107422
05/04/2025 06:00,184803  ,140.44056701660156
05/04/2025 06:00,184715  ,140.4402618408203
05/04/2025 06:00,184704  ,140.4402618408203
05/04/2025 06:00,184694  ,140.43934631347656
05/04/2025 06:00,184499  ,140.43873596191406
05/04/2025 06:00,184305  ,140.4378204345703
05/04/2025 06:00,184110  ,140.4372100830078
05/04/2025 06:00,183915  ,140.4365997314453
05/04/2025 06:00,183720  ,140.43568420410156
05/04/2025 06:00,183525  ,140.43507385253906
05/04/2025 06:00,183331  ,140.43447875976562
05/04/2025 06:00,183136  ,140.4335479736328
05/04/2025 06:00,182941  ,140.43295288085938
05/04/2025 06:00,182746  ,140.4323272705078
05/04/2025 06:00,182552  ,140.43173217773438
05/04/2025 06:00,182357  ,140.43080139160156
05/04/2025 06:00,182162  ,140.43020629882812
05/04/2025 06:00,181967  ,140.42958068847656
05/04/2025 06:00,181772  ,140.42898559570312
05/04/2025 06:00,181578  ,140.42837524414062
05/04/2025 06:00,181383  ,140.42776489257812
05/04/2025 06:00,181185  ,140.42715454101562
05/04/2025 06:00,180988  ,140.42623901367188
05/04/2025 06:00,180790  ,140.42532348632812
05/04/2025 06:00,180593  ,140.42410278320312
05/04/2025 06:00,180396  ,140.42288208007812
05/04/2025 06:00,180198  ,140.42137145996094
05/04/2025 06:00,180001  ,140.4198455810547
05/04/2025 06:00,179803  ,140.41769409179688
05/04/2025 06:00,179606  ,140.4155731201172
05/04/2025 06:00,179408  ,140.41282653808594
05/04/2025 06:00,179211  ,140.40977478027344
05/04/2025 06:00,179013  ,140.40643310546875
05/04/2025 06:00,178816  ,140.4024658203125
05/04/2025 06:00,178618  ,140.398193359375
05/04/2025 06:00,178421  ,140.39332580566406
05/04/2025 06:00,178223  ,140.3875274658203
05/04/2025 06:00,178026  ,140.38143920898438
05/04/2025 06:00,177829  ,140.37442016601562
05/04/2025 06:00,177631  ,140.3665008544922
05/04/2025 06:00,177434  ,140.35797119140625
05/04/2025 06:00,177236  ,140.3485107421875
05/04/2025 06:00,177039  ,140.3378448486328
05/04/2025 06:00,176841  ,140.32595825195312
05/04/2025 06:00,176644  ,140.3125457763672
05/04/2025 06:00,176446  ,140.297607421875
05/04/2025 06:00,176249  ,140.28024291992188
05/04/2025 06:00,176051  ,140.2604217529297
05/04/2025 06:00,175862  ,140.2439727783203
05/04/2025 06:00,175673  ,140.23056030273438
05/04/2025 06:00,175484  ,140.22142028808594
05/04/2025 06:00,175295  ,140.21592712402344
05/04/2025 06:00,175106  ,140.21348571777344
05/04/2025 06:00,175100  ,140.21348571777344
05/04/2025 06:00,175085  ,140.2110595703125
05/04/2025 06:00,174892  ,140.2089080810547
05/04/2025 06:00,174699  ,140.206787109375
05/04/2025 06:00,174507  ,140.204345703125
05/04/2025 06:00,174314  ,140.20220947265625
05/04/2025 06:00,174121  ,140.19976806640625
05/04/2025 06:00,173929  ,140.19732666015625
05/04/2025 06:00,173736  ,140.19459533691406
05/04/2025 06:00,173543  ,140.19215393066406
05/04/2025 06:00,173351  ,140.1894073486328
05/04/2025 06:00,173158  ,140.18666076660156
05/04/2025 06:00,172965  ,140.1839141845703
05/04/2025 06:00,172773  ,140.18087768554688
05/04/2025 06:00,172580  ,140.17782592773438
05/04/2025 06:00,172387  ,140.17477416992188
05/04/2025 06:00,172195  ,140.17173767089844
05/04/2025 06:00,172002  ,140.16868591308594
05/04/2025 06:00,171809  ,140.1653289794922
05/04/2025 06:00,171617  ,140.1622772216797
05/04/2025 06:00,171424  ,140.1592254638672
05/04/2025 06:00,171231  ,140.1558837890625
05/04/2025 06:00,171039  ,140.15313720703125
05/04/2025 06:00,170845  ,140.15008544921875
05/04/2025 06:00,170652  ,140.1464385986328
05/04/2025 06:00,170459  ,140.1427764892578
05/04/2025 06:00,170266  ,140.1391143798828
05/04/2025 06:00,170072  ,140.13485717773438
05/04/2025 06:00,169879  ,140.12997436523438
05/04/2025 06:00,169686  ,140.12509155273438
05/04/2025 06:00,169493  ,140.11961364746094
05/04/2025 06:00,169299  ,140.11351013183594
05/04/2025 06:00,169106  ,140.1068115234375
05/04/2025 06:00,168913  ,140.09979248046875
05/04/2025 06:00,168720  ,140.0918731689453
05/04/2025 06:00,168526  ,140.08303833007812
05/04/2025 06:00,168333  ,140.07388305664062
05/04/2025 06:00,168140  ,140.06382751464844
05/04/2025 06:00,167946  ,140.0528564453125
05/04/2025 06:00,167753  ,140.0409698486328
05/04/2025 06:00,167560  ,140.02755737304688
05/04/2025 06:00,167367  ,140.01292419433594
05/04/2025 06:00,167173  ,139.9967803955078
05/04/2025 06:00,166980  ,139.97909545898438
05/04/2025 06:00,166787  ,139.958984375
05/04/2025 06:00,166594  ,139.93702697753906
05/04/2025 06:00,166400  ,139.9120330810547
05/04/2025 06:00,166207  ,139.88400268554688
05/04/2025 06:00,166014  ,139.85198974609375
05/04/2025 06:00,165820  ,139.81573486328125
05/04/2025 06:00,165622  ,139.77732849121094
05/04/2025 06:00,165423  ,139.73953247070312
05/04/2025 06:00,165225  ,139.70172119140625
05/04/2025 06:00,165026  ,139.6636199951172
05/04/2025 06:00,164828  ,139.62551879882812
05/04/2025 06:00,164629  ,139.58651733398438
05/04/2025 06:00,164431  ,139.54627990722656
05/04/2025 06:00,164232  ,139.5045166015625
05/04/2025 06:00,164034  ,139.46246337890625
05/04/2025 06:00,163835  ,139.42039489746094
05/04/2025 06:00,163637  ,139.37863159179688
05/04/2025 06:00,163438  ,139.33688354492188
05/04/2025 06:00,163239  ,139.2945098876953
05/04/2025 06:00,163041  ,139.25062561035156
05/04/2025 06:00,162842  ,139.2052001953125
05/04/2025 06:00,162644  ,139.1601104736328
05/04/2025 06:00,162445  ,139.117431640625
05/04/2025 06:00,162247  ,139.0765838623047
05/04/2025 06:00,162048  ,139.03787231445312
05/04/2025 06:00,161850  ,139.0012969970703
05/04/2025 06:00,161651  ,138.9671630859375
05/04/2025 06:00,161453  ,138.93516540527344
05/04/2025 06:00,161254  ,138.90589904785156
05/04/2025 06:00,161055  ,138.87998962402344
05/04/2025 06:00,160857  ,138.85804748535156
05/04/2025 06:00,160658  ,138.83944702148438
05/04/2025 06:00,160463  ,138.82208251953125
05/04/2025 06:00,160267  ,138.80348205566406
05/04/2025 06:00,160071  ,138.7839813232422
05/04/2025 06:00,159875  ,138.7632598876953
05/04/2025 06:00,159680  ,138.74191284179688
05/04/2025 06:00,159484  ,138.71966552734375
05/04/2025 06:00,159288  ,138.69680786132812
05/04/2025 06:00,159093  ,138.67242431640625
05/04/2025 06:00,158897  ,138.64682006835938
05/04/2025 06:00,158701  ,138.6199951171875
05/04/2025 06:00,158505  ,138.59072875976562
05/04/2025 06:00,158310  ,138.55995178222656
05/04/2025 06:00,158114  ,138.52732849121094
05/04/2025 06:00,157918  ,138.49288940429688
05/04/2025 06:00,157722  ,138.4560089111328
05/04/2025 06:00,157527  ,138.4169921875
05/04/2025 06:00,157331  ,138.3773651123047
05/04/2025 06:00,157135  ,138.3374481201172
05/04/2025 06:00,156940  ,138.29690551757812
05/04/2025 06:00,156744  ,138.2560577392578
05/04/2025 06:00,156548  ,138.214599609375
05/04/2025 06:00,156352  ,138.17315673828125
05/04/2025 06:00,156157  ,138.13140869140625
05/04/2025 06:00,155961  ,138.0896453857422
05/04/2025 06:00,155766  ,138.04574584960938
05/04/2025 06:00,155571  ,137.99789428710938
05/04/2025 06:00,155377  ,137.9460906982422
05/04/2025 06:00,155182  ,137.89122009277344
05/04/2025 06:00,154987  ,137.83482360839844
05/04/2025 06:00,154792  ,137.7784423828125
05/04/2025 06:00,154597  ,137.7232666015625
05/04/2025 06:00,154403  ,137.6702423095703
05/04/2025 06:00,154208  ,137.62086486816406
05/04/2025 06:00,154013  ,137.5757598876953
05/04/2025 06:00,153818  ,137.53550720214844
05/04/2025 06:00,153623  ,137.5007781982422
05/04/2025 06:00,153429  ,137.47210693359375
05/04/2025 06:00,153234  ,137.4492645263672
05/04/2025 06:00,153039  ,137.4312744140625
05/04/2025 06:00,152844  ,137.41725158691406
05/04/2025 06:00,152649  ,137.40628051757812
05/04/2025 06:00,152455  ,137.3977508544922
05/04/2025 06:00,152260  ,137.39073181152344
05/04/2025 06:00,152065  ,137.38525390625
05/04/2025 06:00,151870  ,137.3809814453125
05/04/2025 06:00,151859  ,137.3809814453125
05/04/2025 06:00,151848  ,137.37701416015625
05/04/2025 06:00,151681  ,137.3721466064453
05/04/2025 06:00,151513  ,137.3648223876953
05/04/2025 06:00,151346  ,137.35568237304688
05/04/2025 06:00,151179  ,137.3474578857422
05/04/2025 06:00,150981  ,137.33677673339844
05/04/2025 06:00,150784  ,137.32489013671875
05/04/2025 06:00,150587  ,137.3120880126953
05/04/2025 06:00,150390  ,137.2983856201172
05/04/2025 06:00,150192  ,137.28375244140625
05/04/2025 06:00,149995  ,137.26820373535156
05/04/2025 06:00,149798  ,137.2523651123047
05/04/2025 06:00,149601  ,137.23558044433594
05/04/2025 06:00,149403  ,137.2182159423828
05/04/2025 06:00,149206  ,137.20022583007812
05/04/2025 06:00,149009  ,137.181640625
05/04/2025 06:00,148812  ,137.16244506835938
05/04/2025 06:00,148614  ,137.14231872558594
05/04/2025 06:00,148417  ,137.12159729003906
05/04/2025 06:00,148220  ,137.09996032714844
05/04/2025 06:00,148023  ,137.0780029296875
05/04/2025 06:00,147826  ,137.05484008789062
05/04/2025 06:00,147628  ,137.03106689453125
05/04/2025 06:00,147431  ,137.00668334960938
05/04/2025 06:00,147234  ,136.98138427734375
05/04/2025 06:00,147037  ,136.9554901123047
05/04/2025 06:00,146839  ,136.9286651611328
05/04/2025 06:00,146642  ,136.9009246826172
05/04/2025 06:00,146445  ,136.87257385253906
05/04/2025 06:00,146248  ,136.8433074951172
05/04/2025 06:00,146050  ,136.81314086914062
05/04/2025 06:00,145853  ,136.7820587158203
05/04/2025 06:00,145656  ,136.74974060058594
05/04/2025 06:00,145459  ,136.71681213378906
05/04/2025 06:00,145259  ,136.68267822265625
05/04/2025 06:00,145059  ,136.64825439453125
05/04/2025 06:00,144859  ,136.61349487304688
05/04/2025 06:00,144659  ,136.57875061035156
05/04/2025 06:00,144459  ,136.543701171875
05/04/2025 06:00,144260  ,136.5083465576172
05/04/2025 06:00,144060  ,136.47267150878906
05/04/2025 06:00,143860  ,136.4364013671875
05/04/2025 06:00,143660  ,136.39984130859375
05/04/2025 06:00,143460  ,136.36264038085938
05/04/2025 06:00,143260  ,136.32545471191406
05/04/2025 06:00,143061  ,136.2879638671875
05/04/2025 06:00,142861  ,136.25047302246094
05/04/2025 06:00,142661  ,136.21237182617188
05/04/2025 06:00,142461  ,136.1742706298828
05/04/2025 06:00,142261  ,136.13587951660156
05/04/2025 06:00,142061  ,136.09716796875
05/04/2025 06:00,141862  ,136.0587615966797
05/04/2025 06:00,141662  ,136.01974487304688
05/04/2025 06:00,141462  ,135.9810333251953
05/04/2025 06:00,141262  ,135.9420166015625
05/04/2025 06:00,141062  ,135.9033203125
05/04/2025 06:00,140862  ,135.86428833007812
05/04/2025 06:00,140662  ,135.82559204101562
05/04/2025 06:00,140463  ,135.78688049316406
05/04/2025 06:00,140263  ,135.74847412109375
05/04/2025 06:00,140063  ,135.7103729248047
05/04/2025 06:00,139863  ,135.67257690429688
05/04/2025 06:00,139663  ,135.6350860595703
05/04/2025 06:00,139463  ,135.59820556640625
05/04/2025 06:00,139264  ,135.56224060058594
05/04/2025 06:00,139064  ,135.52658081054688
05/04/2025 06:00,138864  ,135.4921417236328
05/04/2025 06:00,138664  ,135.45860290527344
05/04/2025 06:00,138464  ,135.42599487304688
05/04/2025 06:00,138264  ,135.3946075439453
05/04/2025 06:00,138065  ,135.3644256591797
05/04/2025 06:00,137865  ,135.33578491210938
05/04/2025 06:00,137665  ,135.30833435058594
05/04/2025 06:00,137465  ,135.2824249267578
05/04/2025 06:00,137265  ,135.25775146484375
05/04/2025 06:00,137065  ,135.23487854003906
05/04/2025 06:00,136874  ,135.2147674560547
05/04/2025 06:00,136683  ,135.1964874267578
05/04/2025 06:00,136492  ,135.18032836914062
05/04/2025 06:00,136300  ,135.1656951904297
05/04/2025 06:00,136109  ,135.15289306640625
05/04/2025 06:00,135918  ,135.1413116455078
05/04/2025 06:00,135727  ,135.13156127929688
05/04/2025 06:00,135535  ,135.1227264404297
05/04/2025 06:00,135344  ,135.1147918701172
05/04/2025 06:00,135153  ,135.10809326171875
05/04/2025 06:00,134962  ,135.102294921875
05/04/2025 06:00,134770  ,135.09710693359375
05/04/2025 06:00,134579  ,135.09254455566406
05/04/2025 06:00,134388  ,135.0885772705078
05/04/2025 06:00,134196  ,135.0855255126953
05/04/2025 06:00,134005  ,135.08248901367188
05/04/2025 06:00,133814  ,135.08004760742188
05/04/2025 06:00,133623  ,135.07791137695312
05/04/2025 06:00,133431  ,135.07608032226562
05/04/2025 06:00,133240  ,135.07455444335938
05/04/2025 06:00,133049  ,135.0730438232422
